Date,DBK.DE,UBSG.VX,NDA-SEK.ST,3988.HK,C,0939.HK,1288.HK,8306.T,8316.T,RBS.L,MS,1398.HK,BARC.L,GS,ACA.PA,UCG.MI,BNP.PA,GLE.PA,HSBA.L,SAN.MC,STT,8411.T,RY.TO,INGA.AS,BK,JPM,WFC,BAC,STAN.L,CSGN.VX
2013-03-06,33.985375210407504,13.29806202785835,11.276899918505515,0.33414419676299295,42.702003000000005,0.5948592883122977,0.36091287569640257,4.927885978755416,34.20275368797228,4.679079715410234,20.92301,0.5089488945877542,3.7246020435967306,143.68895,7.306050602189543,24.33667549617026,44.490732935788195,30.889657737124363,7.911626233726915,5.012148179077991,53.094292,1.805674979840335,49.343362392246625,6.6494787113274265,25.124708,43.186211,30.836924,11.22015,22.018738434756283,20.326014938535263
2013-03-07,33.778320571057755,13.240092778070638,11.13775577670978,0.33415539856646814,43.104309,0.5911261051591932,0.35639087274213577,4.821226200746831,33.132190506836366,4.547022570147418,21.206121,0.5052644065567514,3.7796675664732082,146.010284,7.217602855288773,24.105846852693055,44.08253212199871,30.537497728747567,7.888469684017935,5.000799480856587,53.094292,1.7759131500864893,48.65884324743267,6.616979883192733,25.360111,43.70414,31.153415999999996,11.540188,21.89970439855431,20.1532503953611
2013-03-08,34.74169922643241,13.534783485459563,11.607165461478823,0.34148327209437246,44.713535,0.6041976406884548,0.3617930767743183,4.84280249407127,33.87412815108158,4.601052021036815,21.032593,0.5144632243924451,3.898456664162284,142.616821,7.374744984921986,25.036547790743413,46.35707879900354,32.30014553559722,8.110898166791886,5.2130824701717575,53.583045999999996,1.7744987066566376,48.59659024674567,6.91227087976924,25.821867,43.332966,31.221842,11.361341,22.13962386175808,21.075234557418806
2013-03-11,34.03183235057278,13.373495747138508,11.50392421453309,0.33873494752585026,45.594772,0.6042210102885434,0.3599935535442614,5.084051556286815,35.677255010445144,4.49238825686979,21.096529,0.5135577989221526,3.782093202522775,142.915207,7.240970724991558,24.499887004182145,45.699854534119545,32.079399693482614,8.023019368113435,5.093312465906434,53.745975,1.8370248068425663,48.82475296634896,6.784348131023197,25.921454999999998,43.574653999999995,31.76075,11.436645,22.236808555368352,20.948012181035388
2013-03-12,34.119001694252574,13.484337133395906,11.468810046417904,0.3368644351852807,44.972159999999995,0.5976009684306062,0.35361511329297346,5.033745152596948,35.168352461678786,4.565508838873155,20.703819,0.5079613194995927,3.8009334177969887,141.563416,7.245679655936401,24.206379512576568,45.61435292584387,31.872302880229377,7.962649754061707,5.079666362570051,53.519698999999996,1.8114785763210577,48.79327455183165,6.845575394239541,25.903353,43.402012,31.358717,11.304863000000001,21.821062721717094,21.18307794522426
2013-03-13,33.70061628664495,13.454419341216216,11.699406473970228,0.32767243379831373,44.991329,0.5816734136090556,0.34637392672047035,5.156429242329367,35.288621509079526,4.473095930839171,20.804281,0.49687620864811904,3.8197486510657326,141.61935400000002,7.256921172638437,23.721589576547235,45.14809771986971,31.276041693811077,7.932077597257415,5.038527687296417,54.135178,1.818008275934043,47.99692660103324,6.722802605863192,26.138752,43.298431,31.452806,11.351932000000001,21.458519898643612,21.12543285472973
2013-03-14,34.07834650771024,13.635538222511496,11.703042834707928,0.33037521413462545,45.460674,0.5890748481883792,0.34721931123734684,5.190432832444266,35.34459179372813,4.544776119402985,20.822548,0.5023391428427797,3.8637595074626865,143.58644099999998,7.2716625631722165,23.83042114811455,45.456974212776984,31.56637812621485,8.089215179104476,5.1393767007904625,54.261887,1.8313368099771967,48.012213131499834,6.827470519631981,26.247402,44.023521,31.623888,11.398994,22.086553313432837,21.55996976631884
2013-03-15,34.00586467143787,13.806375473909874,11.299490878235044,0.3267068591471408,45.269104,0.5881595891549911,0.3445129787681095,5.157752895057479,34.93413470819981,4.646214579969518,21.544031,0.5005082711690495,3.9328122500716773,144.350891,7.2444515289525055,24.067937540663632,45.367810019518544,31.1522029928432,7.958513181125412,5.159914118412492,54.334301,1.8153181116549908,48.159700616378046,6.741372804163956,26.120647,43.177586,32.67601,11.831985000000001,22.254459279602834,21.713235682377416
2013-03-18,33.060907907120665,13.578299132642268,11.28441474212123,0.32109486652448177,44.292076,0.574865364665554,0.337165280256706,5.0530730537786255,34.36842313650687,4.4914791515591,20.996067,0.48741921557762075,3.763920383127871,141.656647,6.951021750061241,22.987046658845067,43.68367649523613,29.836116447275117,7.96888045383128,4.993422121372303,53.682621,1.7925471024038615,47.93107620732457,6.448288488067764,25.677004,42.737343,32.299640999999994,11.822575,21.819078030577714,21.22228368944362
2013-03-19,31.751366990291263,13.142356418918919,11.108583938885783,0.31919099646970905,43.861038,0.5672495941453861,0.33619179529466336,5.119137899601693,34.76977714630802,4.433036478937038,20.448107,0.4808488159352694,3.6578609693492377,138.75730900000002,6.583870550161812,22.142025889967638,42.0190355987055,28.78353786407767,7.922284025366148,4.831343689320389,53.63736,1.8098666643620054,47.841435139894344,6.334349514563106,25.541197,42.469749,32.068695,11.963764999999999,21.73078635059641,20.624952491554055
